run,run_id,job_index,agent_id,cell,model,effort,trial,item,model_verified,model_id,duration_s,input_tokens,output_tokens,cache_read_tokens,cache_create_tokens,tool_uses,started,ended,result_json,prompt_chars,mapping
finder-rerun,wf_1808e0e9-133,0,acf629ac1800bc968,haiku:low,haiku,low,0,s2_unwrap,True,claude-haiku-4-5-20251001,43.6,18,3622,33449,41567,2,2026-07-14T19:21:43.914Z,2026-07-14T19:22:27.503Z,"{""file"": ""<WORKTREE>/crates/aether-codec/src/frame.rs"", ""lens"": ""Correctness"", ""findings"": [{""symbol"": ""read_frame::prefix_read"", ""line"": 168, ""category"": ""swallowed-error"", ""severity"": ""high"", ""confidence"": ""high"", ""recommendation"": ""fix"", ""current_form"": ""r.read_exact(&mut prefix_buf).unwrap();"", ""suggested_form"": ""r.read_exact(&mut prefix_buf)?;"", ""rationale"": ""The function returns Result<T, FrameError> and has a From<io::Error> impl to convert I/O errors. The .unwrap() panics on any read failure instead of propagating the error per the function contract. The original code (in diff) used ?, line 175's body read correctly uses ?, and the test truncated_body_returns_io_error expects errors returned not panicked. The ? operator automatically converts io::Error to FrameError and maintains consistency with the declared return type.""}], ""lintCandidates"": []}",5239,order-inferred(effort)
finder-rerun,wf_1808e0e9-133,1,a5a0c361f9736f629,haiku:low,haiku,low,0,s3_off_by_one,True,claude-haiku-4-5-20251001,113.3,34,9451,119635,46995,4,2026-07-14T19:21:44.138Z,2026-07-14T19:23:37.463Z,"{""file"": ""crates/aether-capabilities/src/text/runtime/atlas.rs"", ""lens"": ""correctness"", ""findings"": [{""symbol"": ""Atlas::pack line 211 — shelf_height calculation"", ""line"": 211, ""category"": ""invariant-violation"", ""severity"": ""high"", ""confidence"": ""high"", ""recommendation"": ""fix"", ""current_form"": ""self.shelf_height = self.shelf_height.max(height);"", ""suggested_form"": ""self.shelf_height = self.shelf_height.max(padded_height);"", ""rationale"": ""shelf_height determines the vertical offset when wrapping to the next shelf (line 202: shelf_y += shelf_height). It must account for the full height of each glyph PLUS its vertical padding margin (GLYPH_PADDING). Using height instead of padded_height leaves a 1-pixel gap that subsequent glyphs on the next shelf will overwrite, violating the glyph-isolation invariant documented in the module header (line 26–27): 'One transparent-pixel gutter between packed glyphs so bilinear sampling at a quad edge never bleeds.' When the padding is overwritten, bilinear filtering can blend across glyph boundaries, causing visual artifacts.""}], ""lintCandidates"": []}",5423,order-inferred(effort)
finder-rerun,wf_1808e0e9-133,2,a5a12a3f063dba69c,haiku:medium,haiku,medium,0,s3_off_by_one,True,claude-haiku-4-5-20251001,119.6,34,10136,121729,49073,4,2026-07-14T19:21:44.449Z,2026-07-14T19:23:44.035Z,"{""file"": ""crates/aether-capabilities/src/text/runtime/atlas.rs"", ""lens"": ""correctness"", ""findings"": [{""symbol"": ""Atlas::pack, line 211"", ""line"": 211, ""category"": ""invariant-violation"", ""severity"": ""high"", ""confidence"": ""high"", ""recommendation"": ""fix"", ""current_form"": ""self.shelf_height = self.shelf_height.max(height);"", ""suggested_form"": ""self.shelf_height = self.shelf_height.max(padded_height);"", ""rationale"": ""The shelf packing invariant requires shelf_height to include padding so that when shelf_y is incremented (line 202: shelf_y += shelf_height), the next shelf is positioned after both the glyph content AND its padding gap. Using unpadded height causes the next shelf to start within the padding region, violating the no-overlap guarantee and causing glyphs from adjacent shelves to potentially corrupt each other's rasterized regions in the atlas buffer.""}], ""lintCandidates"": []}",5423,order-inferred(effort)
finder-rerun,wf_1808e0e9-133,3,a43497a4aee6e30af,haiku:medium,haiku,medium,0,s2_unwrap,True,claude-haiku-4-5-20251001,32.4,18,2518,33449,40822,2,2026-07-14T19:21:44.476Z,2026-07-14T19:22:16.924Z,"{""file"": ""crates/aether-codec/src/frame.rs"", ""lens"": ""Correctness"", ""findings"": [{""symbol"": ""read_frame @ line 168"", ""line"": 168, ""category"": ""swallowed-error"", ""severity"": ""high"", ""confidence"": ""high"", ""recommendation"": ""fix"", ""current_form"": ""r.read_exact(&mut prefix_buf).unwrap();"", ""suggested_form"": ""r.read_exact(&mut prefix_buf)?;"", ""rationale"": ""The function's public contract is Result<T, FrameError> — callers expect I/O errors to propagate as FrameError::Io, not panic. read_exact() is runtime-fallible (stream too short, disconnected, I/O errors). The .unwrap() will panic on error, violating the contract and losing the distinction between recoverable I/O errors and programmer bugs. The original ? was correct; line 175–176 also correctly use ? for the same read_exact call and wire decode, so this one .unwrap() is inconsistent and regressive.""}], ""lintCandidates"": []}",5239,order-inferred(effort)
finder-rerun,wf_1808e0e9-133,4,ab964938565f0ab4e,haiku:high,haiku,high,0,s3_off_by_one,True,claude-haiku-4-5-20251001,125.2,26,21786,100572,11332,2,2026-07-14T19:21:46.678Z,2026-07-14T19:23:51.885Z,"{""file"": ""<WORKTREE>/crates/aether-capabilities/src/text/runtime/atlas.rs"", ""lens"": ""Correctness"", ""findings"": [{""symbol"": ""Atlas::get_or_insert @ line 152"", ""line"": 152, ""category"": ""missing-bounds-cap"", ""severity"": ""high"", ""confidence"": ""high"", ""recommendation"": ""fix"", ""current_form"": ""let expected_len = (width * height) as usize;"", ""suggested_form"": ""let expected_len = (width as u64).checked_mul(height as u64).ok_or(...)?;  if width > ATLAS_SIZE || height > ATLAS_SIZE { /* handle error */ }"", ""rationale"": ""Multiplying two user-supplied u32 values without overflow checking violates CLAUDE.md's mandated bounds cap on user-derived arithmetic. When width and height are both large (e.g., 70_000 each), the product overflows u32, wrapping to a small value. This causes the coverage-length check to pass incorrectly, leading to silent data corruption. The multiplication must be checked before use, either via checked_mul or by capping width/height to a reasonable maximum (e.g., ATLAS_SIZE).""}, {""symbol"": ""Atlas::pack @ line 211"", ""line"": 211, ""category"": ""invariant-violation"", ""severity"": ""high"", ""confidence"": ""high"", ""recommendation"": ""fix"", ""current_form"": ""self.shelf_height = self.shelf_height.max(height);"", ""suggested_form"": ""self.shelf_height = self.shelf_height.max(padded_height);"", ""rationale"": ""The shelf packing algorithm reserves padded_width×padded_height space around each glyph; the padding (1-pixel gutter) prevents texture-sampling bleed at edges. shelf_height tracks the tallest glyph-plus-padding on the current shelf. When advancing to a new shelf, it uses shelf_y += shelf_height. By tracking only height instead of padded_height, the next shelf is positioned 1 pixel too high, directly overlapping the padding gap of the previous shelf. This breaks the invariant that padding separates glyphs and can cause bilinear-filtered samples to bleed from adjacent glyphs. This is a regression: the original code correctly used padded_height.""}], ""lintCandidates"": []}",5423,order-inferred(effort)
finder-rerun,wf_1808e0e9-133,5,a51e83647f0df76b4,haiku:low,haiku,low,0,r2_fuel_order,True,claude-haiku-4-5-20251001,166.3,18,14912,42524,36006,2,2026-07-14T19:21:46.979Z,2026-07-14T19:24:33.299Z,"{""file"": ""crates/aether-behavior/src/host/slot.rs"", ""lens"": ""Correctness"", ""findings"": [{""symbol"": ""offer_state, line 204"", ""line"": 204, ""category"": ""swallowed-error"", ""severity"": ""medium"", ""confidence"": ""high"", ""recommendation"": ""fix"", ""current_form"": ""let _ = self.store.set_fuel(self.fuel_per_call);"", ""suggested_form"": ""if self.store.set_fuel(self.fuel_per_call).is_err() {\n    tracing::warn!(target: \""aether_behavior\"", \""offer_state: fuel budget could not be set; state_load call may behave unexpectedly (fail-open)\"");\n}"", ""rationale"": ""The save_state function (lines 177–183) explicitly logs when set_fuel fails, treating it as a reportable condition even though execution continues (fail-open). The offer_state function swallows this error silently, creating an inconsistency. Unlike the load.call trap at line 205—which is explicitly documented in the function's contract as ignorable—the set_fuel error is not documented as ignorable, and its silent failure masks potential debugging information about why state restoration succeeded operationally but hit a fuel-budget anomaly.""}], ""lintCandidates"": []}",4020,order-inferred(effort)
finder-rerun,wf_1808e0e9-133,6,ab20daf49a02eb537,haiku:medium,haiku,medium,0,r2_fuel_order,True,claude-haiku-4-5-20251001,139.4,18,12075,42524,33739,2,2026-07-14T19:21:47.476Z,2026-07-14T19:24:06.917Z,"{""file"": ""<WORKTREE>/crates/aether-behavior/src/host/slot.rs"", ""lens"": ""correctness"", ""findings"": [{""symbol"": ""ScriptSlot::offer_state / line 201"", ""line"": 201, ""category"": ""swallowed-error"", ""severity"": ""high"", ""confidence"": ""high"", ""recommendation"": ""fix"", ""current_form"": ""let _ = self.store.set_fuel(self.fuel_per_call);"", ""suggested_form"": ""if self.store.set_fuel(self.fuel_per_call).is_err() {\n    return;\n}"", ""rationale"": ""The result of `set_fuel` is a `Result` that should be checked before continuing. In both `save_state` (line 177) and `filter_inner` (line 233), `set_fuel` failures are explicitly handled with error propagation or early return. Swallowing the error here means `load.call` on line 205 executes without fuel budgeting established, violating the per-call fuel-metering contract that prevents runaway scripts. The pattern of checking `set_fuel` before using the store is established elsewhere in this file; applying it consistently here makes the fail-open semantics explicit and prevents silent compromise of fuel safety.""}], ""lintCandidates"": []}",4020,order-inferred(effort)
finder-rerun,wf_1808e0e9-133,7,afdd0208c2df5e756,haiku:high,haiku,high,0,s2_unwrap,True,claude-haiku-4-5-20251001,50.2,34,3974,150111,10157,4,2026-07-14T19:21:47.986Z,2026-07-14T19:22:38.230Z,"{""file"": ""<WORKTREE>/crates/aether-codec/src/frame.rs"", ""lens"": ""Correctness"", ""findings"": [{""symbol"": ""read_frame"", ""line"": 168, ""category"": ""swallowed-error"", ""severity"": ""high"", ""confidence"": ""high"", ""recommendation"": ""fix"", ""current_form"": ""r.read_exact(&mut prefix_buf).unwrap();"", ""suggested_form"": ""r.read_exact(&mut prefix_buf)?;"", ""rationale"": ""The function returns Result<T, FrameError> to propagate I/O errors to the caller, but .unwrap() panics instead. When the reader has insufficient data (e.g., premature EOF on a truncated frame prefix), the I/O error should propagate as FrameError::Io via the From<io::Error> impl (lines 119–123), not panic. Line 175 correctly uses ? for the body read; the prefix read should match. A reader with fewer than 4 bytes available will panic the thread instead of returning an error, violating the function's error-handling contract.""}], ""lintCandidates"": []}",5239,order-inferred(effort)
finder-rerun,wf_1808e0e9-133,8,a1b5aba8c16673303,haiku:low,haiku,low,0,s4_silent_noop,True,claude-haiku-4-5-20251001,36.9,18,2737,43029,32374,2,2026-07-14T19:21:48.404Z,2026-07-14T19:22:25.281Z,"{""file"": ""<WORKTREE>/crates/aether-capabilities/src/trace/walk.rs"", ""lens"": ""Correctness"", ""findings"": [], ""lintCandidates"": []}",5589,order-inferred(effort)
finder-rerun,wf_1808e0e9-133,9,a681455020a4bc283,haiku:medium,haiku,medium,0,s4_silent_noop,True,claude-haiku-4-5-20251001,85.2,26,7430,87776,38466,3,2026-07-14T19:21:48.850Z,2026-07-14T19:23:14.071Z,"{""file"": ""crates/aether-capabilities/src/trace/walk.rs"", ""lens"": ""correctness"", ""findings"": [{""symbol"": ""TreeWalk::absorb, line 88-94"", ""line"": 90, ""category"": ""silent-incompleteness"", ""severity"": ""high"", ""confidence"": ""high"", ""recommendation"": ""fix"", ""current_form"": ""if let TraceEvent::Sent { recipient, .. } = entry.event {\n    if self.visited.contains(&recipient) {\n        continue;  // skips self.collected.push below\n    }\n    self.frontier.push_back(recipient);\n}\nself.collected.push(entry);"", ""suggested_form"": ""if let TraceEvent::Sent { recipient, .. } = entry.event {\n    if !self.visited.contains(&recipient) {\n        self.frontier.push_back(recipient);\n    }\n}\nself.collected.push(entry);"", ""rationale"": ""The continue statement at line 90 causes self.collected.push(entry) to be skipped when a Sent event references an already-visited recipient. This violates the contract of absorb: to collect all entries for the root (unconditional). The diamond-dedup test case exposes this: when two parents send to the same recipient, the second Sent event is lost from collected, causing fold_nodes_with to drop that node from the result (it filters by requiring a Sent event). The visited-recipient check should only gate frontier enqueuing, not collection.""}], ""lintCandidates"": []}",5589,order-inferred(effort)
finder-rerun,wf_1808e0e9-133,10,ab4beaf0126421c35,haiku:high,haiku,high,0,s4_silent_noop,True,claude-haiku-4-5-20251001,203.8,8,9445,33531,17158,2,2026-07-14T19:22:20.743Z,2026-07-14T19:25:44.586Z,"{""file"": ""crates/aether-capabilities/src/trace/walk.rs"", ""lens"": ""Correctness"", ""findings"": [{""symbol"": ""TreeWalk::absorb() — lines 89–91"", ""line"": 89, ""category"": ""silent-incompleteness"", ""severity"": ""high"", ""confidence"": ""high"", ""recommendation"": ""rewrite"", ""current_form"": ""if let TraceEvent::Sent { recipient, .. } = entry.event {\n    if self.visited.contains(&recipient) {\n        continue;\n    }\n    self.frontier.push_back(recipient);\n}\nself.collected.push(entry);"", ""suggested_form"": ""if let TraceEvent::Sent { recipient, .. } = entry.event\n    && !self.visited.contains(&recipient)\n{\n    self.frontier.push_back(recipient);\n}\nself.collected.push(entry);"", ""rationale"": ""The refactoring changes behavior: Sent events to already-visited recipients are now skipped entirely (the `continue` at line 90 bypasses line 94's `self.collected.push`), whereas the original logic collected all events. This is a silent completeness violation—mails whose Sent events form back-edges in the graph (visited recipient, then later re-encountered Sent to that recipient) will no longer appear in the fold result, contradicting the module-level contract to 'follow every Sent event's recipient' and potentially losing valid trace data during tree reconstruction.""}], ""lintCandidates"": []}",5589,order-inferred(effort)
